ETER_ID_Year,ETER_ID,Institution_Name,English_Institution_Name,Reference_year,Country_Code,Institution_Category_standardized,Legal_status,Foundation_year,Region_of_establishment_(NUTS_2),Name_of_the_city,Total_Current_revenues_(EURO),Basic_government_allocation_(EURO),Total_core_budget_(EURO),Total_third_party_funding_(EURO),Public_third_party_funding_(EURO),Private_third_party_funding_(EURO),Student_fees_funding_(EURO),R&D_Expenditure_(EURO),Total_Current_expenditure_(EURO),Personnel_expenditure_(EURO),Total_students_enrolled_at_ISCED_5,Total_students_enrolled_at_ISCED_6,Total_students_enrolled_at_ISCED_7,Total_students_enrolled_ISCED_5_7,Total_students_enrolled_at_ISCED_8,Total_graduates_at_ISCED_5,Total_graduates_at_ISCED_6,Total_graduates_at_ISCED_7,Total_graduates_ISCED_5_7,Total_graduates_at_ISCED_8,Total_academic_personnel_(FTE),Total_academic_personnel_(HC),Total_personnel_(FTE),Total_core_budget_/_Total_current_revenues,Total_third_party_funding_/_Total_current_revenues,Student_fees_funding_/_Total_current_revenues,PhD_intensity,Academic_staff_/_total_staff_(FTE)
RS0013.2020,RS0013,Универзитет Унион — Никола Тесла,Nikola Tesla - Union University Belgrade,2020,RS,1.0,1.0,2010.0,RS11,Belgrade,,,,,,,,1756489.538407368,,,,4594.0,426.0,5020.0,41.0,,1254.0,257.0,1511.0,5.0,351.0,459.0,,,,,0.0033090668431502,1.0
RS0014.2020,RS0014,Универзитет Привредна академија у Новом Саду,Economics Academy Novi Sad,2020,RS,1.0,1.0,2000.0,RS12,Novi Sad,,,,,,,,1826205.139239839,,,,3522.0,977.0,4499.0,42.0,,787.0,221.0,1008.0,16.0,288.0,430.0,,,,,0.0158730158730158,1.0
RS0015.2020,RS0015,Алфа БК Универзитет,University Alfa Belgrade,2020,RS,1.0,1.0,2008.0,RS11,Belgrade,,,,,,,,1152140.244281016,,,,928.0,2.0,930.0,0.0,,279.0,69.0,348.0,5.0,86.0,99.0,,,,,0.014367816091954,1.0
RS0018.2020,RS0018,Висока медицинска школа струковних студија „Милутин Миланковић“,Higher Medical School of Vocational  Studies Milutin Milankovic - Belgrade,2020,RS,,1.0,2005.0,RS11,Belgrade,,,,,,,,,,,,371.0,0.0,371.0,,,89.0,0.0,89.0,,23.0,72.0,,,,,,1.0
RS0019.2020,RS0019,Visoka tehnička škola strukovnih studija Subotica,Higher Technical School of Vocational Studies - Subotica,2020,RS,,0.0,,RS12,Subotica,,,,,,,,,,,,610.0,0.0,610.0,,,100.0,0.0,100.0,,26.0,31.0,,,,,,1.0
RS0025.2020,RS0025,Висока техничка школа струковних студија из Новог Сада,Higher Technical School of Vocational  Studies - Novi Sad,2020,RS,,0.0,1959.0,RS12,Novi Sad,,,,,,,,,,,,1288.0,138.0,1426.0,,,277.0,38.0,315.0,,41.0,53.0,,,,,,1.0
RS0026.2020,RS0026,Visoke tehničke škole strukovnih studija u Zrenjaninu,Higher Technical School of Vocational  Studies - Zrenjanin,2020,RS,,0.0,1960.0,RS12,Zrenjanin,,,,,,,,,,,,349.0,70.0,419.0,,,87.0,18.0,105.0,,37.0,40.0,,,,,,1.0
RS0031.2020,RS0031,Висока здравственo-санитарна школа струковних студија ВИСАН,Highеr School health - sanitary of Vocational Studies Visan - Belgrade (Zemun),2020,RS,,1.0,2006.0,RS11,Belgrade,,,,,,,,,,,,593.0,0.0,593.0,,,213.0,0.0,213.0,,37.0,150.0,,,,,,1.0
RS0032.2020,RS0032,Visoka poslovna škola strukovnih studija u Novom Sadu,Higher Business School of Vocational Studies - Novi Sad,2020,RS,,0.0,1959.0,RS12,Novi Sad,,,,,,,,,,,,1028.0,96.0,1124.0,,,131.0,16.0,147.0,,49.0,52.0,,,,,,1.0
RS0035.2020,RS0035,Visoka škola strukovnih studija za obrazovanje vaspitača u Novom Sadu,Higher school of Vocational Studies in Education of Teachers - Novi Sad,2020,RS,,0.0,1952.0,RS12,Novi Sad,,,,,,,,,,,,466.0,164.0,630.0,,,98.0,10.0,108.0,,29.0,32.0,,,,,,1.0
RS0038.2020,RS0038,Visoka škola strukovnih studija za informacione tehnologije,Higher school of Vocational Studies for Information Technologies - Belgrade (Zemun),2020,RS,,1.0,2006.0,RS11,Zemun,,,,,,,,,,,,1730.0,83.0,1813.0,,,197.0,2.0,199.0,,43.0,65.0,,,,,,1.0
RS0041.2020,RS0041,Универзитет УНИОН – Београд,Union University Belgrade,2020,RS,1.0,1.0,2005.0,RS11,Belgrade,,,,,,,,1474743.9352870486,,,,2810.0,361.0,3171.0,33.0,,416.0,156.0,572.0,4.0,168.0,176.0,,,,,0.0069930069930069,1.0
RS0043.2020,RS0043,Универзитета одбране у Београду,University of Defence Belgrade,2020,RS,1.0,0.0,2010.0,RS11,Belgrade,,,,,,,,88749.82245783001,,,,655.0,212.0,867.0,76.0,,143.0,27.0,170.0,5.0,523.0,613.0,,,,,0.0294117647058823,1.0
RS0044.2020,RS0044,Висока школа струковних студија за образовање васпитача и тренера у Суботици,Higher school of Vocational Studies in Education of Teachers - Subotica,2020,RS,,0.0,1973.0,RS12,Subotica,,,,,,,,,,,,315.0,0.0,315.0,,,61.0,0.0,61.0,,27.0,39.0,,,,,,1.0
RS0045.2020,RS0045,Visoka škola strukovnih studija za ekonomiju i upravu,Higher School of Vocational Studies of Economics and Administration - Belgrade,2020,RS,,1.0,2006.0,RS11,Belgrade,,,,,,,,,,,,161.0,0.0,161.0,,,35.0,0.0,35.0,,31.0,34.0,,,,,,1.0
RS0047.2020,RS0047,Visoka škola strukovnih studija za obrazovanje vaspitača “Mihailo Pavlov”,Higher school of Vocational Studies for Teachers - Vrsac,2020,RS,,0.0,1973.0,RS12,Vršac,,,,,,,,,,,,166.0,94.0,260.0,,,94.0,20.0,114.0,,22.0,29.0,,,,,,1.0
RS0048.2020,RS0048,Криминалистичко-полицијски универзитет,University of Criminal Investigation and Police Studies,2020,RS,1.0,0.0,2014.0,RS11,Belgrade,,,,,,,,241738.01664771468,,,,783.0,255.0,1038.0,23.0,,148.0,98.0,246.0,0.0,84.0,87.0,,,,,0.0,1.0
RS0049.2020,RS0049,Висока струковна школа ИЦЕПС - Интернационални центар за професионалне струдије,Higher school of Vocational Studies ICEPS - International Centre of Proffesional Studies,2020,RS,,1.0,2005.0,RS11,Belgrade,,,,,,,,,,,,465.0,23.0,488.0,,,17.0,1.0,18.0,,40.0,123.0,,,,,,1.0
RS0050.2020,RS0050,Београдска академија пословних и уметничких струковних студија,Belgrade Business and Arts Academy of Applied Studies  Belgrade,2020,RS,,0.0,2020.0,RS11,Belgrade,,,,,,,,,,,,2957.0,133.0,3090.0,,,1068.0,43.0,1111.0,,122.0,126.0,,,,,,1.0
RS0051.2020,RS0051,Академија струковних студија Београд,Academy of Applied Studies Belgrade,2020,RS,,0.0,2020.0,RS11,Novi Beograd,,,,,,,,,,,,4125.0,252.0,4377.0,,,1105.0,8.0,1113.0,,141.0,151.0,,,,,,1.0
RS0052.2020,RS0052,Академија техничких струковних студија Београд,Academy of Applied Technical Studies Belgrade,2020,RS,,0.0,2020.0,RS11,Belgrade,,,,,,,,,,,,2683.0,352.0,3035.0,,,506.0,65.0,571.0,,130.0,167.0,,,,,,1.0
RS0053.2020,RS0053,Академија техничко-уметничких струковних студија Београд,Academy of Technical and Arts Applied Studies Belgrade,2020,RS,,0.0,2020.0,RS11,Novi Beograd,,,,,,,,,,,,4984.0,942.0,5926.0,,,818.0,103.0,921.0,,174.0,266.0,,,,,,1.0
RS0054.2020,RS0054,Академија васпитачко-медицинских струковних студија - Крушевац,Preschool Teacher Training and Medical Academy of Applied Studies - Kruševac,2020,RS,,0.0,2020.0,RS21,Kruševac,,,,,,,,,,,,1388.0,245.0,1633.0,,,601.0,0.0,601.0,,47.0,49.0,,,,,,1.0
RS0055.2020,RS0055,Академија струковних студија Западна Србија - Ужице,Academy of Applied Studies Zapadna Srbija - Užice,2020,RS,,0.0,2020.0,RS21,Užice,,,,,,,,,,,,1008.0,453.0,1461.0,,,282.0,9.0,291.0,,61.0,63.0,,,,,,1.0
RS0056.2020,RS0056,Академија струковних студија Шабац,Academy of Applied Studies Šabac,2020,RS,,0.0,2020.0,RS21,Šabac,,,,,,,,,,,,1373.0,271.0,1644.0,,,391.0,47.0,438.0,,72.0,79.0,,,,,,1.0
RS0057.2020,RS0057,Академија струковних студија Шумадија - Крагујевац,Academy of Applied Studies Šumadija - Kragujevac,2020,RS,,0.0,2020.0,RS21,Kragujevac,,,,,,,,,,,,1565.0,59.0,1624.0,,,317.0,26.0,343.0,,87.0,89.0,,,,,,1.0
RS0058.2020,RS0058,Академија струковних студија Јужна Србија - Лесковац,Academy of Applied Studies Južna Srbija - Leskovac,2020,RS,,0.0,2020.0,RS22,Leskovac,,,,,,,,,,,,2160.0,175.0,2335.0,,,560.0,12.0,572.0,,134.0,141.0,,,,,,1.0
RS0059.2020,RS0059,Академија техничко-васпитачких струковних студија - Ниш,Academy of Tehnical Applied Studies - Niš,2020,RS,,0.0,2020.0,RS22,Niš,,,,,,,,,,,,1452.0,307.0,1759.0,,,330.0,64.0,394.0,,84.0,86.0,,,,,,1.0
RS0060.2020,RS0060,Visoka škola za poslovnu ekonomiju i preduzetništvo,Faculy of Bussines Economics and Entrepreneurship,2020,RS,,1.0,,RS11,Belgrade,,,,,,,,,,,,1048.0,78.0,1126.0,,,398.0,82.0,480.0,,47.0,50.0,,,,,,1.0
SE0001.2020,SE0001,Uppsala universitet,Uppsala University,2020,SE,1.0,0.0,1477.0,SE12,Uppsala,705600679.0782847,418638028.3839463,463301350.5264765,230729627.6514573,130977605.67678924,66592495.8034488,11569700.900350984,448840.2258507554,686213184.8008546,489205802.6857928,2.5,30675.9080831124,7515.25570347607,47892.9999999999,2371.0,29,2973.0,1935.0,6378.0,348.0,3315.32,4065.0,6434.12,0.656605590476018,0.3269974569084257,0.0163969526155563,0.0545625587958607,1.0
SE0002.2020,SE0002,Lunds universitet,Lund University,2020,SE,1.0,0.0,1666.0,SE22,Lund,868341790.0198382,474837765.1457348,518545895.0099191,336782580.49748206,186685678.31527543,108971368.07569052,13013314.512437051,550320.4639096597,809788741.79765,555264478.1016328,32.08556,24035.3766613913,5767.365540958799,39300.9999999999,2785.0,23,3254.0,2482.0,7397.0,377.0,3493.9,4544.0,7361.64,0.5971679596326607,0.3878456436949647,0.0149863966723745,0.0509666080843585,1.0
SE0003.2020,SE0003,Göteborgs universitet,University of Gothenburg,2020,SE,1.0,0.0,1891.0,SE23,Göteborg,667057549.9771097,445657714.0241111,462094079.0477644,200052838.3946284,112784316.3436594,68252613.30688235,4910632.534716924,366053.71585533343,640473828.7807112,423410937.7384404,6.4589819259493,31997.9317409859,8477.655318185622,47840.99999999985,1883.0,14,3644.0,2007.0,6796.0,268.0,2914.06,3743.0,5783.78,0.6927349507754185,0.2999034167314249,0.0073616324931566,0.0394349617422013,1.0
SE0004.2020,SE0004,Stockholms universitet,Stockholm University,2020,SE,1.0,0.0,1904.0,SE11,Stockholm,521840855.3334351,361986685.48756295,377995860.6745002,140115595.9102701,88412463.75705783,32043243.55257134,3729398.748664734,278021.5168625057,515777887.9902335,377229131.6954067,0.0,40334.0662608003,7135.78828828485,53988.9999999999,1435.0,8,3642.0,1323.0,5998.0,206.0,2307.64,2989.0,4995.51,0.7243508376379927,0.2685025414898608,0.0071466208721465,0.0343447815938646,1.0
SE0005.2020,SE0005,Umeå universitet,Umeå university,2020,SE,1.0,0.0,1965.0,SE33,Umeå,443065389.8977568,291451052.95284605,320502727.75827867,120198382.42026553,76544140.08850908,35524473.52357699,2364279.7192125744,237295.8950099192,413214558.21761024,277859663.51289487,75.0,18680.8564017818,4030.773222721209,29604.99999999989,916.0,57,1956.0,733.0,3709.0,125.0,1898.72,2291.0,3681.12,0.7233756801275742,0.2712881329954544,0.0053361868769712,0.0337018064168239,1.0
SE0006.2020,SE0006,Linköpings universitet,Linköping University,2020,SE,1.0,0.0,1975.0,SE12,Linköping,412866530.5966733,266660880.51274225,280029280.4822219,128264439.9511674,89020486.79993896,30102624.752021976,4572810.163283993,214214.8634213337,381516099.4964139,261532408.8203876,1.0,15651.1437000161,3096.884778416659,28390.99999999989,1233.0,14,1779.0,887.0,4020.0,163.0,1668.73,2253.0,3451.14,0.6782561911170774,0.3106680499526084,0.0110757589303143,0.040547263681592,1.0
SE0007.2020,SE0007,Karolinska institutet,Karolinska Institutet,2020,SE,1.0,0.0,1861.0,SE11,Stockholm,698336925.8354952,306856115.51960933,343768884.48039067,351729551.35052645,150606783.15275446,122307817.03036778,2838490.004578056,541355.1045322753,663681043.033725,352696379.5208301,0.0,3515.09722485727,3139.97169134068,9537.999999999987,2375.0,6,785.0,1013.0,2240.0,332.0,2169.22,2867.0,4799.87,0.4922679465490145,0.5036674108700678,0.0040646425809176,0.1482142857142857,1.0
SE0008.2020,SE0008,Kungliga Tekniska högskolan,KTH Royal Institute of Technology,2020,SE,1.0,0.0,1877.0,SE11,Stockholm,483914905.3868457,248131199.4506333,283057664.428506,186095490.6149855,109617064.70318936,44057111.24675721,14761750.34335419,303105.44788646424,461828551.8083321,302643827.2546925,83.1553463720072,3065.24039035866,5470.6310003422905,15132.999999999967,1818.0,19,694.0,1292.0,3373.0,283.0,1717.81,2098.0,3989.69,0.5849327253150578,0.3845624272850599,0.0305048473998822,0.083901571301512,1.0
SE0009.2020,SE0009,Chalmers tekniska högskola,Chalmers University of Technology,2020,SE,1.0,2.0,1937.0,SE23,Göteborg,381421772.47062415,184099362.88722724,200513696.01709145,172389268.27407295,96026819.77720128,45325614.22249352,8518808.17945979,,375602205.0969022,261556920.49443004,0.0,3116.75753627297,4286.286627069279,11648.999999999987,1222.0,2,599.0,656.0,2164.0,317.0,1322.35,1549.0,3025.17,0.525700708478917,0.4519649393830809,0.0223343521380019,0.1464879852125693,1.0
SE0010.2020,SE0010,Luleå tekniska universitet,Luleå University of Technology,2020,SE,1.0,0.0,1997.0,SE33,Luleå,176062967.34320158,109841389.43995117,111944719.9755837,63687433.236685485,39474381.96245994,11553105.447886463,430814.1309323974,90416.6030825576,160516080.42118114,111799938.95925532,244.889272762422,11432.8835582571,1186.33628946537,16112.999999999913,564.0,123,725.0,236.0,1548.0,97.0,602.86,743.0,1435.14,0.6358220678932928,0.3617309999810399,0.0024469321256673,0.0626614987080103,1.0
SE0011.2020,SE0011,Handelshögskolan i Stockholm,Stockholm School of Economics,2020,SE,1.0,2.0,1909.0,SE11,Stockholm,47672058.59911491,9154108.805127423,13604646.726690063,32704677.24706241,3451949.488783764,27941114.75660003,1362734.6253624295,,49448725.77445445,28662063.17717076,0.0,1087.63332813326,726.366671866739,1813.999999999999,139.0,0,353.0,266.0,619.0,15.0,113.28,163.0,283.67,0.2853798876422478,0.6860345075945518,0.0285856047632004,0.024232633279483,1.0
SE0012.2020,SE0012,Sveriges lantbruksuniversitet,Swedish University of Agricultural Sciences,2020,SE,1.0,0.0,1977.0,SE12,Uppsala,361135930.1083473,184812395.0862201,221838947.8101633,137938158.09552878,96772566.0003052,24925320.46390966,1358824.2026552723,310449.41248283227,339748588.4327789,228386426.064398,0.0,2919.5177901978,1396.34490492144,6661.99999999999,580.0,35,332.0,254.0,910.0,80.0,1803.87,2067.0,3285.61,0.6142810208433361,0.3819563399691214,0.0037626391875424,0.0879120879120879,1.0
SE0013.2020,SE0013,Karlstads universitet,Karlstad University,2020,SE,1.0,0.0,1977.0,SE31,Karlstad,115927151.68625057,94043758.58385472,95118647.94750495,20648367.16007936,14927800.24416298,3748473.981382573,160136.57866625974,35766.06134594842,112281970.0900351,85987524.79780254,25.7151933333333,11588.4465195399,1816.8566054065805,17279.999999999894,241.0,21,1209.0,265.0,2043.0,34.0,646.2,822.0,1127.47,0.8205036228694508,0.1781150218885981,0.001381355241951,0.0166421928536465,1.0
SE0015.2020,SE0015,Örebro universitet,Örebro University,2020,SE,1.0,0.0,1977.0,SE12,Örebro,144541336.02929956,118732069.28124525,122677018.15962157,21417099.03860827,16282809.400274685,2012723.1802227988,447218.8310697391,50930.87135663055,149293167.25164047,100488993.5907218,0.0,9224.71087099552,1670.06965549311,14337.999999999987,488.0,15,1661.0,356.0,2517.0,47.0,698.09,990.0,1311.37,0.8487331135140057,0.1481728315716334,0.0030940549143608,0.0186730234406038,1.0
SE0016.2020,SE0016,Mittuniversitetet,Mid-Sweden University,2020,SE,1.0,0.0,1993.0,SE32,Östersund,101959026.40012208,84265698.91652678,84944586.44895467,16782294.3689913,11539275.904166032,1063158.095528765,232145.58217610256,35384.556691591635,95318842.51487868,70190752.32717839,497.881353681827,17363.0728415822,1325.48807087538,20254.99999999989,171.0,108,1150.0,193.0,1596.0,41.0,528.14,643.0,928.38,0.8331247310620943,0.1645984172419599,0.0022768516959458,0.0256892230576441,1.0
SE0017.2020,SE0017,Blekinge tekniska högskola,Blekinge Institute of Technology,2020,SE,1.0,0.0,1989.0,SE22,Karlskrona,46824355.25713414,35972646.11628262,37997958.95009919,6872424.843583092,5273920.34182817,461716.0079352968,1953971.4634518544,14401.800701968565,45179879.44452922,34788551.04532275,277.995979540726,3691.50887183715,1619.8624945444778,6334.999999999985,109.0,29,313.0,252.0,668.0,20.0,202.2,245.0,428.62,0.8114998859340373,0.1467703037413635,0.0417298103245991,0.029940119760479,1.0
SE0018.2020,SE0018,Stiftelsen Högskolan i Jönköping,Jönköping University,2020,SE,1.0,2.0,1977.0,SE21,Jönköping,103171734.3201587,69455211.35357851,78720528.76545094,19344956.508469403,16414523.882191364,1444281.245231192,5106249.046238364,,100518178.6967801,68649187.39508621,101.0,8348.93916601614,1561.42709858854,11199.999999999987,178.0,59,1381.0,525.0,2156.0,18.0,493.21,593.0,841.58,0.7630048024701059,0.1875024844347275,0.0494927130951665,0.0083487940630797,1.0
SE0020.2020,SE0020,Malmö Universitet,Malmö University,2020,SE,1.0,0.0,1998.0,SE22,Malmö,167881600.03052038,129893083.32061651,135668777.65908745,31227681.97772013,25734873.34045476,2834674.958034488,985140.3937128033,37673.58461773234,157526514.5734778,111788875.32427897,4.66666666666666,14705.1945875139,2288.0918528924203,19079.999999999967,242.0,89,1988.0,528.0,3002.0,33.0,962.5,1125.0,1624.07,0.8081217812697953,0.1860101522265872,0.0058680665036174,0.0109926715522984,1.0
SE0021.2020,SE0021,Mälardalens högskola,Mälardalen University,2020,SE,1.0,0.0,1977.0,SE12,Västerås,105639783.30535632,78554097.3599878,80128948.5731726,24865233.480848465,21521440.56157485,1320387.6087288265,645601.2513352663,29471.234549061497,99159068.36563408,72376487.868152,65.0132536301843,13585.2215199779,2761.44626441036,17847.999999999924,212.0,3,1344.0,284.0,1820.0,27.0,524.2,623.0,918.72,0.7585111031660906,0.2353775509835574,0.0061113458503519,0.0148351648351648,1.0
SE0022.2020,SE0022,Gymnastik- och idrottshögskolan,"Swedish School of Sport and Health Sciences, GIH",2020,SE,1.0,0.0,1992.0,SE11,Stockholm,17112772.775827866,13651667.17533954,14074565.084694032,3038207.691133832,1655444.0714176714,1380474.5917900198,0.0,5245.6889974057685,17076339.081336793,11634270.56310087,57.5,702.9265715108,149.58452750151002,1294.999999999999,22.0,3,74.0,15.0,168.0,1.0,71.53,94.0,132.72,0.8224596486534689,0.1775403513465311,0.0,0.0059523809523809,1.0
SE0023.2020,SE0023,Högskolan i Borås,University of Borås,2020,SE,1.0,0.0,1977.0,SE23,Borås,79577006.71448192,60714367.46528307,61649244.62078437,17495326.56798413,14063882.954372045,1503032.9620021365,432435.5257134137,16500.076300930872,73341122.38669312,51964176.7129559,30.8333333333333,13027.5195064636,2173.2032567733904,16015.999999999993,97.0,55,952.0,299.0,1437.0,21.0,368.87,478.0,679.41,0.7747117812809747,0.2198540418937399,0.0054341768252853,0.0146137787056367,1.0
SE0024.2020,SE0024,Högskolan Dalarna,Dalarna University,2020,SE,1.0,0.0,1977.0,SE31,Falun,66929459.78940943,53150656.18800549,54736284.90767588,10483557.149397222,7568766.21394781,2225698.153517473,1709617.7323363344,12780.405920952237,70561193.34655882,54044616.96932703,691.380573649139,11718.8916253923,1087.0233094803102,15255.999999999907,59.0,47,772.0,255.0,1287.0,7.0,429.79,540.0,714.63,0.8178205095319933,0.1566359146238931,0.0255435758441136,0.0054390054390054,1.0
SE0026.2020,SE0026,Högskolan i Gävle,University of Gävle,2020,SE,1.0,0.0,1977.0,SE31,Gävle,70346692.35464673,57664810.01068213,57912215.779032506,11559018.770028995,6824450.633297727,2158553.334350679,875457.8055852281,16118.571646574088,67497806.34823745,50553372.50114451,0.0,10161.1283366589,1274.677997810006,11796.99999999994,73.0,9,1120.0,145.0,1413.0,10.0,427.78,512.0,675.58,0.8232400677358519,0.1643150286548684,0.0124449036092796,0.0070771408351026,1.0
SE0027.2020,SE0027,Högskolan i Halmstad,Halmstad University,2020,SE,1.0,0.0,1983.0,SE23,Halmstad,61211754.15840074,48831832.74835953,49394075.23271784,9414008.85090798,6906474.133984434,989050.8164199603,2403670.074774912,15069.433847092934,57280157.942926906,40992388.98214559,69.2568638138976,7866.23983641759,1480.2759679273297,10473.999999999987,70.0,7,913.0,180.0,1272.0,11.0,286.4,360.0,509.23,0.8069377509570843,0.1537941361155388,0.0392681129273769,0.0086477987421383,1.0
SE0028.2020,SE0028,Högskolan Kristianstad,Kristianstad University,2020,SE,0.0,0.0,1977.0,SE22,Kristianstad,53290573.01999085,47914218.67846788,48569071.41767129,4285918.663207691,3622863.573935602,325137.34167556843,435582.9391118572,8393.10239584923,53335685.945368536,41224153.05966733,134.303498483917,9457.99170777542,1075.220039258575,11398.999999999987,12.0,51,850.0,175.0,1233.0,0.0,324.46,376.0,502.5,0.911400810035419,0.0804254565174204,0.0081737334471606,0.0,1.0
SE0029.2020,SE0029,Högskolan i Skövde,University of Skövde,2020,SE,1.0,0.0,1977.0,SE23,Skövde,48558293.91118572,38144456.7373722,39064550.587517165,8457672.058599114,6292442.392797193,711983.0611933465,1036071.2650694338,12685.02975736304,47581069.73905082,36249046.23836411,33.258221976195,7582.87057960711,1072.87119841669,8688.999999999995,50.0,22,671.0,177.0,870.0,8.0,288.56,354.0,484.22,0.8044877082989605,0.1741756428689278,0.0213366488321116,0.0091954022988505,1.0
SE0030.2020,SE0030,Högskolan Väst,University West,2020,SE,1.0,0.0,2006.0,SE23,Trollhättan,61004406.37875782,45978845.56691592,46800988.09705479,13205211.353578512,8886197.161605371,2675969.021822066,998206.9281245233,15450.938501449718,59233557.14939722,46041984.58721197,382.840330781568,7092.88187229111,1639.2913791413143,9646.999999999987,73.0,74,775.0,167.0,1107.0,12.0,338.62,434.0,592.14,0.7671738957097898,0.2164632382715335,0.0163628660186767,0.010840108401084,1.0
SE0031.2020,SE0031,Södertörns högskola,Södertörn University,2020,SE,1.0,0.0,1997.0,SE11,Huddinge,89094021.82206623,52094555.928582326,54232317.25927056,34577006.71448192,32825518.846329924,1355676.7892568288,284697.8483137494,28612.84907675873,90936689.30260947,61599839.76804517,0.0,9398.12526889086,1020.485229149784,11024.99999999999,78.0,30,1376.0,151.0,1638.0,19.0,434.74,563.0,794.77,0.608708824118193,0.3880956994346629,0.003195476447144,0.0115995115995116,1.0
SE0032.2020,SE0032,Försvarshögskolan,Swedish Defence University,2020,SE,0.0,0.0,1997.0,SE11,Stockholm,55999446.81825119,27376583.24431558,28817907.82847551,27129272.8521288,26348809.705478407,736494.7352357699,52266.137646879295,12875.782084541432,55369868.7623989,36498931.7869678,0.0,896.013658225106,216.986341774893,1112.999999999999,21.0,3,215.0,111.0,329.0,0.0,244.83,291.0,394.09,0.5146105803867201,0.4844560865070349,0.0009333331062449,0.0,1.0
SE0035.2020,SE0035,Konstfack,"University of Arts, Crafts and Design",2020,SE,0.0,0.0,1978.0,SE11,Stockholm,19316915.91637418,18199107.279108804,18471883.106973905,602491.2253929498,485941.55348695256,113879.13932549975,242541.58400732488,2098.2755989623074,19071417.67129559,11970757.668243552,0.0,300.302015283924,300.809092320998,811.9999999999989,,0,101.0,95.0,233.0,,80.88,124.0,162.65,0.9562542585442444,0.0311898249182853,0.0125559165374702,,1.0
SE0036.2020,SE0036,Kungliga Konsthögskolan,Royal Institute of Art,2020,SE,0.0,0.0,1978.0,SE11,Stockholm,8463871.509232413,7840969.784831375,7959617.732336335,502250.877460705,504349.1530596673,-2098.2755989623074,2002.899435373112,2575.1564169082862,8381752.632382115,4646059.056920495,0.0,110.6827,102.3173,213.0,,0,15.0,24.0,39.0,,33.95,57.0,42.95,0.9404227986748102,0.0593405602758558,0.000236641049334,,1.0
SE0037.2020,SE0037,Kungliga Musikhögskolan i Stockholm,Royal College of Music in Stockholm,2020,SE,0.0,0.0,1971.0,SE11,Stockholm,19238898.214558218,17727472.15016023,18059762.70410499,1118285.5180833207,375019.07523271785,563005.4936670228,60849.99236990691,2289.027926140699,18143216.847245537,11864127.117350832,0.0,709.808865208393,170.45194222488698,1065.999999999999,,0,101.0,38.0,158.0,,81.05,153.0,148.04,0.938710860814214,0.0581262765472248,0.0031628626385611,,1.0
