freq,freq_label,unit,unit_label,isced11,isced11_label,iscedf13,iscedf13_label,sex,sex_label,geo,geo_label,time,time_label,graduates
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,AT,Austria,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,AT,Austria,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,AT,Austria,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,AT,Austria,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2015,2015,66
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2017,2017,39
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2018,2018,1
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PL,Poland,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,PT,Portugal,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,RO,Romania,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SI,Slovenia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SK,Slovakia,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,FI,Finland,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2018,2018,3
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2019,2019,131
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2020,2020,35
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2021,2021,13
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F0929,Welfare not elsewhere classified,T,Total,SE,Sweden,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2013,2013,311
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2014,2014,1052
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2015,2015,319
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2016,2016,305
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2017,2017,1286
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2018,2018,1344
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2019,2019,1410
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2020,2020,1438
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2021,2021,1459
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2022,2022,1564
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BE,Belgium,2023,2023,1499
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2010,2010,12
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2013,2013,26
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2014,2014,30
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2015,2015,22
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2016,2016,52
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2017,2017,39
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2018,2018,35
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2019,2019,28
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2020,2020,21
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2021,2021,27
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2022,2022,23
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,BG,Bulgaria,2023,2023,30
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2013,2013,92
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2014,2014,120
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2015,2015,230
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2016,2016,236
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2017,2017,297
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2018,2018,256
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2019,2019,309
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2020,2020,284
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2021,2021,317
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2022,2022,487
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,CZ,Czechia,2023,2023,388
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2015,2015,974
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DK,Denmark,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2016,2016,332
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,DE,Germany,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2014,2014,39
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EE,Estonia,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2013,2013,120
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2014,2014,154
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2016,2016,32
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2018,2018,5
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2020,2020,65
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2021,2021,46
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2022,2022,61
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,IE,Ireland,2023,2023,70
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2013,2013,58
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2019,2019,279
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2020,2020,582
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2021,2021,696
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2022,2022,625
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,EL,Greece,2023,2023,477
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2013,2013,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2014,2014,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2017,2017,225
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2018,2018,222
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,ES,Spain,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2010,2010,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2013,2013,1250
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2014,2014,1413
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2015,2015,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2016,2016,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2017,2017,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2021,2021,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2022,2022,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,FR,France,2023,2023,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2015,2015,186
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2016,2016,237
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2017,2017,266
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2018,2018,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2019,2019,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2020,2020,0
A,Annual,NR,Number,ED5-8,Tertiary education (levels 5-8),F098,Inter-disciplinary programmes and qualifications involving health and welfare,T,Total,HR,Croatia,2021,2021,0
