freq,freq_label,unit,unit_label,nace_r2,nace_r2_label,na_item,na_item_label,geo,geo_label,time,time_label,employment_thousands
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,MT,Malta,2020,2020,19.05
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,MT,Malta,2021,2021,19.48
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,MT,Malta,2022,2022,20.01
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,MT,Malta,2023,2023,20.52
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2010,2010,500.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2011,2011,499.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2012,2012,493.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2013,2013,485.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2014,2014,483.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2015,2015,484.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2016,2016,490.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2017,2017,496.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2018,2018,503.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2019,2019,511.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2020,2020,521.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2021,2021,536.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2022,2022,561.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,NL,Netherlands,2023,2023,570.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2010,2010,253.13
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2011,2011,259.25
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2012,2012,264.12
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2013,2013,268.69
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2014,2014,273.13
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2015,2015,279.06
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2016,2016,286.45
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2017,2017,294.61
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2018,2018,299.19
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2019,2019,296.62
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2020,2020,298.15
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2021,2021,302.19
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2022,2022,308.16
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,AT,Austria,2023,2023,312.87
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2010,2010,1170.9
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2011,2011,1146.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2012,2012,1144.8
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2013,2013,1176.3
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2014,2014,1219.1
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2015,2015,1200.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2016,2016,1158.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2017,2017,1183.3
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2018,2018,1224.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2019,2019,1268.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2020,2020,1301.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2021,2021,1292.8
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2022,2022,1285.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PL,Poland,2023,2023,1324.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2010,2010,310.55
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2011,2011,307.6
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2012,2012,303.77
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2013,2013,299.43
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2014,2014,292.48
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2015,2015,291.17
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2016,2016,295.33
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2017,2017,300.47
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2018,2018,302.99
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2019,2019,304.19
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2020,2020,311.37
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2021,2021,322.46
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2022,2022,342.91
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,PT,Portugal,2023,2023,347.91
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2010,2010,345.5
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2011,2011,349.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2012,2012,334.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2013,2013,312.5
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2014,2014,303.3
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2015,2015,345.1
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2016,2016,335.8
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2017,2017,357.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2018,2018,347.5
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2019,2019,346.4
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2020,2020,342.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2021,2021,355.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2022,2022,360.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,RO,Romania,2023,2023,345.5
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2010,2010,63.21
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2011,2011,64.16
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2012,2012,64.77
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2013,2013,64.47
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2014,2014,64.79
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2015,2015,65.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2016,2016,66.17
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2017,2017,67.89
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2018,2018,69.46
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2019,2019,70.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2020,2020,71.86
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2021,2021,73.25
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2022,2022,74.62
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SI,Slovenia,2023,2023,76.13
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2010,2010,166.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2011,2011,166.71
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2012,2012,164.62
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2013,2013,164.07
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2014,2014,167.21
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2015,2015,168.26
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2016,2016,167.73
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2017,2017,169.88
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2018,2018,172.18
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2019,2019,174.09
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2020,2020,174.36
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2021,2021,175.65
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2022,2022,179.62
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SK,Slovakia,2023,2023,181.29
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2010,2010,163.8
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2011,2011,163.6
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2012,2012,163.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2013,2013,162.8
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2014,2014,160.7
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2015,2015,165.3
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2016,2016,162.4
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2017,2017,163.9
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2018,2018,165.1
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2019,2019,166.3
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2020,2020,168.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2021,2021,174.6
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2022,2022,177.5
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,FI,Finland,2023,2023,188.2
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2010,2010,486.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2011,2011,495.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2012,2012,498.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2013,2013,499.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2014,2014,511.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2015,2015,523.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2016,2016,543.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2017,2017,556.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2018,2018,545.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2019,2019,551.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2020,2020,550.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2021,2021,555.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2022,2022,558.0
A,Annual,THS_PER,Thousand persons,P85,Education,SAL_DC,Employees domestic concept,SE,Sweden,2023,2023,534.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2010,2010,455.9
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2011,2011,468.7
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2012,2012,479.7
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2013,2013,487.4
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2014,2014,495.2
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2015,2015,505.5
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2016,2016,517.8
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2017,2017,530.3
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2018,2018,541.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2019,2019,554.1
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2020,2020,562.2
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2021,2021,566.2
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2022,2022,572.9
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BE,Belgium,2023,2023,581.9
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2010,2010,135.89
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2011,2011,139.82
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2012,2012,140.69
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2013,2013,143.31
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2014,2014,144.2
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2015,2015,144.56
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2016,2016,146.81
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2017,2017,148.45
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2018,2018,150.57
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2019,2019,155.69
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2020,2020,161.39
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2021,2021,170.53
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2022,2022,177.29
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,BG,Bulgaria,2023,2023,195.72
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2010,2010,286.2
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2011,2011,296.13
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2012,2012,300.07
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2013,2013,301.99
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2014,2014,308.01
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2015,2015,306.65
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2016,2016,314.38
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2017,2017,318.85
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2018,2018,331.43
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2019,2019,338.18
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2020,2020,358.21
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2021,2021,371.35
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2022,2022,370.52
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,CZ,Czechia,2023,2023,376.81
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2010,2010,505.43
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2011,2011,495.97
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2012,2012,488.88
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2013,2013,492.7
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2014,2014,490.98
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2015,2015,488.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2016,2016,487.86
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2017,2017,492.82
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2018,2018,498.68
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2019,2019,504.64
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2020,2020,511.85
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2021,2021,535.4
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2022,2022,541.83
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DK,Denmark,2023,2023,548.4
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2010,2010,4446.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2011,2011,4530.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2012,2012,4644.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2013,2013,4742.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2014,2014,4863.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2015,2015,5032.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2016,2016,5218.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2017,2017,5349.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2018,2018,5463.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2019,2019,5577.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2020,2020,5687.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2021,2021,5828.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2022,2022,5911.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,DE,Germany,2023,2023,5952.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2010,2010,32.51
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2011,2011,32.88
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2012,2012,33.52
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2013,2013,34.74
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2014,2014,36.12
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2015,2015,36.91
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2016,2016,36.62
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2017,2017,37.09
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2018,2018,37.94
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2019,2019,37.8
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2020,2020,37.8
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2021,2021,39.37
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2022,2022,43.48
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,EE,Estonia,2023,2023,46.07
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2010,2010,236.85
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2011,2011,240.24
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2012,2012,240.17
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2013,2013,244.5
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2014,2014,246.63
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2015,2015,253.38
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2016,2016,257.52
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2017,2017,265.18
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2018,2018,269.0
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2019,2019,279.62
A,Annual,THS_PER,Thousand persons,Q,Human health and social work activities,SAL_DC,Employees domestic concept,IE,Ireland,2020,2020,273.93
