freq,freq_label,unit,unit_label,sex,sex_label,age,age_label,geo,geo_label,time,time_label,population
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,RO,Romania,2021,2021,1513575.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,RO,Romania,2022,2022,1450944.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,RO,Romania,2023,2023,1398135.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2010,2010,154887.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2011,2011,150670.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2012,2012,147774.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2013,2013,146720.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2014,2014,146842.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2015,2015,147666.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2016,2016,150102.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2017,2017,152605.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2018,2018,153903.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2019,2019,156582.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2020,2020,159721.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2021,2021,161814.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2022,2022,160824.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SI,Slovenia,2023,2023,160535.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2010,2010,358432.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2011,2011,356527.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2012,2012,359722.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2013,2013,370230.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2014,2014,386194.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2015,2015,403126.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2016,2016,418903.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2017,2017,434461.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2018,2018,445774.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2019,2019,452499.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2020,2020,455315.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2021,2021,453932.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2022,2022,447841.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SK,Slovakia,2023,2023,442108.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2010,2010,358754.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2011,2011,349683.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2012,2012,339160.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2013,2013,327470.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2014,2014,315840.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2015,2015,314679.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2016,2016,317879.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2017,2017,324746.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2018,2018,332814.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2019,2019,342365.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2020,2020,346475.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2021,2021,348531.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2022,2022,350308.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,FI,Finland,2023,2023,356657.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2010,2010,663060.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2011,2011,652226.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2012,2012,645713.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2013,2013,640696.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2014,2014,641199.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2015,2015,650114.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2016,2016,651944.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2017,2017,647816.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2018,2018,641675.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2019,2019,635836.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2020,2020,631263.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2021,2021,634235.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2022,2022,638884.0
A,Annual,NR,Number,T,Total,Y40-44,From 40 to 44 years,SE,Sweden,2023,2023,647850.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2010,2010,820067.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2011,2011,828165.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2012,2012,826596.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2013,2013,820548.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2014,2014,809626.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2015,2015,796802.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2016,2016,791274.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2017,2017,786509.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2018,2018,783682.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2019,2019,777528.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2020,2020,768805.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2021,2021,754300.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2022,2022,743639.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BE,Belgium,2023,2023,742477.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2010,2010,508236.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2011,2011,496499.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2012,2012,483885.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2013,2013,461958.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2014,2014,459765.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2015,2015,471524.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2016,2016,479978.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2017,2017,489082.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2018,2018,493041.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2019,2019,494227.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2020,2020,494099.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2021,2021,496839.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2022,2022,502951.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,BG,Bulgaria,2023,2023,508887.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2010,2010,679669.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2011,2011,696050.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2012,2012,705709.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2013,2013,710290.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2014,2014,699388.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2015,2015,692290.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2016,2016,696832.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2017,2017,713002.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2018,2018,741070.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2019,2019,787035.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2020,2020,839278.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2021,2021,865593.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2022,2022,899597.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CZ,Czechia,2023,2023,939749.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2010,2010,399835.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2011,2011,409904.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2012,2012,422591.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2013,2013,427351.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2014,2014,422425.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2015,2015,413604.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2016,2016,403639.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2017,2017,393841.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2018,2018,391089.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2019,2019,390083.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2020,2020,391889.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2021,2021,395004.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2022,2022,389706.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DK,Denmark,2023,2023,382173.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2010,2010,7023310.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2011,2011,6966174.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2012,2012,6998760.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2013,2013,6978201.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2014,2014,6881594.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2015,2015,6722424.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2016,2016,6523704.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2017,2017,6259912.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2018,2018,5943287.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2019,2019,5584519.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2020,2020,5273358.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2021,2021,5035860.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2022,2022,4864404.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,DE,Germany,2023,2023,4832604.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2010,2010,93670.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2011,2011,90780.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2012,2012,87785.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2013,2013,85332.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2014,2014,84690.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2015,2015,84792.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2016,2016,85854.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2017,2017,87871.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2018,2018,90222.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2019,2019,91347.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2020,2020,91734.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2021,2021,91538.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2022,2022,91346.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EE,Estonia,2023,2023,93384.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2010,2010,299509.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2011,2011,303340.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2012,2012,306971.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2013,2013,309419.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2014,2014,311925.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2015,2015,316059.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2016,2016,323074.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2017,2017,331769.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2018,2018,340702.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2019,2019,351103.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2020,2020,360950.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2021,2021,366729.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2022,2022,373804.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IE,Ireland,2023,2023,383883.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2010,2010,766777.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2012,2012,779304.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2013,2013,792647.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2014,2014,808057.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2015,2015,820154.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2016,2016,825414.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2017,2017,823661.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2018,2018,813749.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2019,2019,802209.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2020,2020,799985.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2021,2021,799481.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2022,2022,801543.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,EL,Greece,2023,2023,801496.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2010,2010,3480003.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2011,2011,3541523.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2012,2012,3610981.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2013,2013,3666891.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2014,2014,3688374.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2015,2015,3688811.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2016,2016,3711600.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2017,2017,3742332.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2018,2018,3770217.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2019,2019,3817465.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2020,2020,3889302.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2021,2021,3948606.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2022,2022,3998277.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,ES,Spain,2023,2023,4055364.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2010,2010,4507489.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2011,2011,4530811.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2012,2012,4551636.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2013,2013,4548225.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2014,2014,4535795.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2015,2015,4508550.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2016,2016,4496777.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2017,2017,4505491.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2018,2018,4546390.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2019,2019,4574371.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2020,2020,4535920.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2021,2021,4459449.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2022,2022,4347593.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,FR,France,2023,2023,4241845.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2010,2010,311897.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2011,2011,309028.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2012,2012,306045.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2013,2013,301293.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2014,2014,296358.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2015,2015,290393.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2016,2016,278814.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2017,2017,270362.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2018,2018,263750.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2019,2019,260479.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2020,2020,258997.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2021,2021,259872.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2022,2022,259426.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,HR,Croatia,2023,2023,260154.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2010,2010,4606933.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2011,2011,4738991.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2012,2012,4838039.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2013,2013,4912951.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2014,2014,4949356.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2015,2015,4922880.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2016,2016,4883298.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2017,2017,4850613.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2018,2018,4818286.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2019,2019,4785280.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2020,2020,4749765.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2021,2021,4692501.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2022,2022,4609870.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,IT,Italy,2023,2023,4503977.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2010,2010,57128.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2011,2011,57355.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2012,2012,57888.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2013,2013,57154.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2014,2014,56129.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2015,2015,55454.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2016,2016,55057.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2017,2017,55690.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2018,2018,57344.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2019,2019,58958.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2020,2020,60367.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2021,2021,60711.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2022,2022,62110.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,CY,Cyprus,2023,2023,63198.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2010,2010,156058.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2011,2011,149021.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2012,2012,143424.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2013,2013,139231.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2014,2014,136112.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2015,2015,134134.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2016,2016,133922.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2017,2017,133550.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2018,2018,133208.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2019,2019,132411.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2020,2020,131906.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2021,2021,130447.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2022,2022,128147.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LV,Latvia,2023,2023,125592.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2010,2010,245340.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2011,2011,233341.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2012,2012,223700.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2013,2013,217511.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2014,2014,213788.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2015,2015,211119.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2016,2016,209968.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2017,2017,208826.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2018,2018,206409.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2019,2019,202789.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2020,2020,199952.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2021,2021,194062.0
A,Annual,NR,Number,T,Total,Y45-49,From 45 to 49 years,LT,Lithuania,2022,2022,189494.0
