DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2017,4070600,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2018,4171700,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2019,4205200,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2020,4086200,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2021,4174900,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2022,4281400,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2023,4288000,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Finland,2024,4247900,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2016,41784943,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2017,41847290,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2018,42482169,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2019,43118594,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2020,39840947,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2021,43169828,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2022,45035896,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2023,45685815,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,France,2024,46218348,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2016,3086438,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2017,3158511,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2018,3162446,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2019,3210473,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2020,3138502,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2021,3182378,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2022,3222202,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2023,3296599,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Croatia,2024,3448053,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2016,7820399,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2017,7892955,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2018,7967149,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2019,8023738,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2020,7575419,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2021,7904131,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2022,8075242,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2023,7984708,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Hungary,2024,8009263,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2016,3671779,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2017,3836103,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2018,3981393,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2019,4110195,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2020,3724508,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2021,4004754,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2022,4365419,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2023,4439802,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Ireland,2024,4532889,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2016,286823,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2017,296441,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2018,303182,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2019,299582,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2020,282341,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2021,285506,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2022,305701,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2023,317960,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2024,321297,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Iceland,2025,319120,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2016,41712758,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2017,42167316,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2018,42583840,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2019,42598804,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2020,37590976,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2021,41440389,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2022,43212191,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2023,44560823,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2024,45531877,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Italy,2025,46041658,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2016,2635787,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2017,2559135,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2018,2605497,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2019,2621643,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2020,2472351,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2021,2541613,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2022,2677187,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2023,2741218,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Lithuania,2024,2815375,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2016,633782,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2017,651779,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2018,670510,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2019,691879,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2020,654552,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2021,715850,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2022,737629,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2023,749340,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Luxembourg,2024,757119,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2016,1686172,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2017,1671429,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2018,1716871,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2019,1751075,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2020,1644981,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2021,1651803,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2022,1689057,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2023,1690149,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Latvia,2024,1674019,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2016,418840,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2017,435812,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2018,472268,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2019,516584,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2020,491922,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2021,508510,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2022,535776,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2023,573220,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2024,595084,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Malta,2025,623726,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2016,12927763,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2017,13228217,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2018,13583155,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2019,13943543,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2020,13353961,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2021,13974568,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2022,14511190,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2023,14710313,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Netherlands,2024,14906025,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Norway,2016,3845656,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand hours worked,Total - all NACE activities,Total employment domestic concept,Norway,2017,3858564,,
